[s],CH1[V]
1.39330E-01,6.061E-03
1.39340E-01,1.006E-02
1.39350E-01,9.261E-03
1.39360E-01,1.166E-02
1.39370E-01,7.661E-03
1.39380E-01,1.006E-02
1.39390E-01,1.006E-02
1.39400E-01,1.086E-02
1.39410E-01,1.086E-02
1.39420E-01,1.006E-02
1.39430E-01,1.086E-02
1.39440E-01,7.661E-03
1.39450E-01,8.461E-03
1.39460E-01,7.661E-03
1.39470E-01,8.461E-03
1.39480E-01,7.661E-03
1.39490E-01,7.661E-03
1.39500E-01,9.261E-03
1.39510E-01,6.861E-03
1.39520E-01,9.261E-03
1.39530E-01,8.461E-03
1.39540E-01,1.006E-02
1.39550E-01,1.566E-02
1.39560E-01,9.261E-03
1.39570E-01,7.661E-03
1.39580E-01,7.661E-03
1.39590E-01,1.006E-02
1.39600E-01,7.661E-03
1.39610E-01,1.006E-02
1.39620E-01,6.861E-03
1.39630E-01,1.006E-02
1.39640E-01,1.086E-02
1.39650E-01,1.166E-02
1.39660E-01,1.006E-02
1.39670E-01,9.261E-03
1.39680E-01,1.086E-02
1.39690E-01,6.861E-03
1.39700E-01,1.246E-02
1.39710E-01,1.326E-02
1.39720E-01,1.326E-02
1.39730E-01,1.486E-02
1.39740E-01,1.246E-02
1.39750E-01,1.326E-02
1.39760E-01,1.486E-02
1.39770E-01,1.326E-02
1.39780E-01,1.566E-02
1.39790E-01,1.326E-02
1.39800E-01,1.486E-02
1.39810E-01,1.166E-02
1.39820E-01,1.166E-02
1.39830E-01,9.261E-03
1.39840E-01,1.166E-02
1.39850E-01,1.166E-02
1.39860E-01,9.261E-03
1.39870E-01,8.461E-03
1.39880E-01,7.661E-03
1.39890E-01,9.261E-03
1.39900E-01,6.861E-03
1.39910E-01,9.261E-03
1.39920E-01,9.261E-03
1.39930E-01,1.086E-02
1.39940E-01,1.326E-02
1.39950E-01,1.246E-02
1.39960E-01,1.486E-02
1.39970E-01,1.406E-02
1.39980E-01,1.326E-02
1.39990E-01,1.166E-02
1.40000E-01,1.166E-02
1.40010E-01,1.726E-02
1.40020E-01,1.246E-02
1.40030E-01,1.406E-02
1.40040E-01,9.261E-03
1.40050E-01,1.326E-02
1.40060E-01,1.326E-02
1.40070E-01,1.486E-02
1.40080E-01,1.326E-02
1.40090E-01,1.486E-02
1.40100E-01,1.726E-02
1.40110E-01,1.166E-02
1.40120E-01,1.486E-02
1.40130E-01,1.166E-02
1.40140E-01,1.326E-02
1.40150E-01,1.326E-02
1.40160E-01,1.086E-02
1.40170E-01,1.086E-02
1.40180E-01,1.006E-02
1.40190E-01,1.246E-02
1.40200E-01,1.166E-02
1.40210E-01,1.486E-02
1.40220E-01,1.326E-02
1.40230E-01,1.326E-02
1.40240E-01,1.326E-02
1.40250E-01,1.326E-02
1.40260E-01,1.646E-02
1.40270E-01,1.486E-02
1.40280E-01,1.486E-02
1.40290E-01,9.261E-03
1.40300E-01,1.166E-02
1.40310E-01,1.246E-02
1.40320E-01,1.246E-02
1.40330E-01,1.646E-02
1.40340E-01,1.726E-02
1.40350E-01,1.886E-02
1.40360E-01,2.126E-02
1.40370E-01,1.886E-02
1.40380E-01,1.806E-02
1.40390E-01,1.486E-02
1.40400E-01,1.806E-02
1.40410E-01,1.646E-02
1.40420E-01,1.966E-02
1.40430E-01,2.046E-02
1.40440E-01,1.966E-02
1.40450E-01,1.726E-02
1.40460E-01,1.486E-02
1.40470E-01,1.486E-02
1.40480E-01,1.246E-02
1.40490E-01,1.646E-02
1.40500E-01,1.326E-02
1.40510E-01,1.646E-02
1.40520E-01,1.326E-02
1.40530E-01,1.486E-02
1.40540E-01,1.326E-02
1.40550E-01,1.246E-02
1.40560E-01,1.806E-02
1.40570E-01,1.726E-02
1.40580E-01,1.566E-02
1.40590E-01,1.646E-02
1.40600E-01,1.566E-02
1.40610E-01,1.406E-02
1.40620E-01,1.726E-02
1.40630E-01,1.886E-02
1.40640E-01,1.726E-02
1.40650E-01,1.646E-02
1.40660E-01,1.646E-02
1.40670E-01,1.566E-02
1.40680E-01,1.966E-02
1.40690E-01,1.726E-02
1.40700E-01,1.886E-02
1.40710E-01,1.646E-02
1.40720E-01,1.886E-02
1.40730E-01,1.646E-02
1.40740E-01,1.646E-02
1.40750E-01,1.646E-02
1.40760E-01,1.326E-02
1.40770E-01,1.646E-02
1.40780E-01,1.246E-02
1.40790E-01,1.406E-02
1.40800E-01,1.326E-02
1.40810E-01,1.486E-02
1.40820E-01,1.566E-02
1.40830E-01,1.486E-02
1.40840E-01,1.566E-02
1.40850E-01,1.406E-02
1.40860E-01,1.566E-02
1.40870E-01,1.326E-02
1.40880E-01,1.486E-02
1.40890E-01,2.046E-02
1.40900E-01,1.406E-02
1.40910E-01,1.486E-02
1.40920E-01,1.406E-02
1.40930E-01,1.886E-02
1.40940E-01,1.406E-02
1.40950E-01,1.566E-02
1.40960E-01,1.246E-02
1.40970E-01,1.646E-02
1.40980E-01,1.646E-02
1.40990E-01,1.726E-02
1.41000E-01,1.966E-02
1.41010E-01,1.646E-02
1.41020E-01,1.806E-02
1.41030E-01,1.406E-02
1.41040E-01,1.486E-02
1.41050E-01,1.486E-02
1.41060E-01,1.566E-02
1.41070E-01,1.646E-02
1.41080E-01,1.486E-02
1.41090E-01,1.326E-02
1.41100E-01,1.246E-02
1.41110E-01,8.461E-03
1.41120E-01,7.661E-03
1.41130E-01,6.861E-03
1.41140E-01,6.861E-03
1.41150E-01,4.461E-03
1.41160E-01,7.661E-03
1.41170E-01,6.061E-03
1.41180E-01,1.086E-02
1.41190E-01,1.166E-02
1.41200E-01,1.246E-02
1.41210E-01,1.326E-02
1.41220E-01,1.246E-02
1.41230E-01,1.486E-02
1.41240E-01,1.326E-02
1.41250E-01,1.406E-02
1.41260E-01,1.326E-02
1.41270E-01,1.406E-02
1.41280E-01,1.646E-02
1.41290E-01,1.486E-02
1.41300E-01,1.886E-02
1.41310E-01,1.726E-02
1.41320E-01,1.646E-02
1.41330E-01,1.486E-02
1.41340E-01,1.406E-02
1.41350E-01,1.726E-02
1.41360E-01,1.326E-02
1.41370E-01,1.406E-02
1.41380E-01,1.086E-02
1.41390E-01,1.246E-02
1.41400E-01,1.246E-02
1.41410E-01,1.326E-02
1.41420E-01,1.086E-02
1.41430E-01,1.166E-02
1.41440E-01,1.406E-02
1.41450E-01,1.086E-02
1.41460E-01,1.326E-02
1.41470E-01,1.406E-02
1.41480E-01,1.566E-02
1.41490E-01,1.726E-02
1.41500E-01,1.326E-02
1.41510E-01,1.486E-02
1.41520E-01,1.326E-02
1.41530E-01,1.406E-02
1.41540E-01,1.166E-02
1.41550E-01,1.326E-02
1.41560E-01,1.166E-02
1.41570E-01,1.166E-02
1.41580E-01,1.246E-02
1.41590E-01,1.246E-02
1.41600E-01,1.566E-02
1.41610E-01,1.566E-02
1.41620E-01,1.486E-02
1.41630E-01,9.261E-03
1.41640E-01,1.326E-02
1.41650E-01,1.406E-02
1.41660E-01,1.326E-02
1.41670E-01,1.566E-02
1.41680E-01,1.326E-02
1.41690E-01,1.326E-02
1.41700E-01,1.486E-02
1.41710E-01,1.246E-02
1.41720E-01,1.406E-02
1.41730E-01,1.326E-02
1.41740E-01,1.646E-02
1.41750E-01,1.326E-02
1.41760E-01,1.486E-02
1.41770E-01,1.566E-02
1.41780E-01,1.406E-02
1.41790E-01,1.806E-02
1.41800E-01,1.486E-02
1.41810E-01,1.806E-02
1.41820E-01,1.246E-02
1.41830E-01,1.566E-02
1.41840E-01,9.261E-03
1.41850E-01,1.166E-02
1.41860E-01,1.166E-02
1.41870E-01,1.086E-02
1.41880E-01,1.166E-02
1.41890E-01,1.006E-02
1.41900E-01,1.486E-02
1.41910E-01,1.326E-02
1.41920E-01,1.246E-02
1.41930E-01,1.086E-02
1.41940E-01,1.166E-02
1.41950E-01,7.661E-03
1.41960E-01,1.086E-02
1.41970E-01,1.486E-02
1.41980E-01,1.166E-02
1.41990E-01,1.166E-02
1.42000E-01,1.166E-02
1.42010E-01,1.246E-02
1.42020E-01,1.566E-02
1.42030E-01,1.566E-02
1.42040E-01,1.486E-02
1.42050E-01,1.166E-02
1.42060E-01,1.406E-02
1.42070E-01,1.406E-02
1.42080E-01,1.326E-02
1.42090E-01,1.646E-02
1.42100E-01,1.486E-02
1.42110E-01,1.486E-02
1.42120E-01,1.086E-02
1.42130E-01,1.246E-02
1.42140E-01,9.261E-03
1.42150E-01,1.086E-02
1.42160E-01,8.461E-03
1.42170E-01,9.261E-03
1.42180E-01,1.086E-02
1.42190E-01,9.261E-03
1.42200E-01,1.166E-02
1.42210E-01,1.006E-02
1.42220E-01,1.166E-02
1.42230E-01,1.646E-02
1.42240E-01,1.006E-02
1.42250E-01,1.086E-02
1.42260E-01,9.261E-03
1.42270E-01,1.326E-02
1.42280E-01,1.166E-02
1.42290E-01,1.326E-02
1.42300E-01,1.166E-02
1.42310E-01,1.166E-02
1.42320E-01,1.326E-02
1.42330E-01,1.086E-02
1.42340E-01,1.486E-02
1.42350E-01,1.086E-02
1.42360E-01,1.166E-02
1.42370E-01,7.661E-03
1.42380E-01,1.326E-02
1.42390E-01,1.486E-02
1.42400E-01,1.486E-02
1.42410E-01,1.646E-02
1.42420E-01,1.406E-02
1.42430E-01,1.486E-02
1.42440E-01,1.486E-02
1.42450E-01,1.406E-02
1.42460E-01,1.486E-02
1.42470E-01,1.166E-02
1.42480E-01,1.246E-02
1.42490E-01,9.261E-03
1.42500E-01,1.006E-02
1.42510E-01,9.261E-03
1.42520E-01,1.166E-02
1.42530E-01,1.326E-02
1.42540E-01,1.326E-02
1.42550E-01,1.486E-02
1.42560E-01,1.246E-02
1.42570E-01,1.326E-02
1.42580E-01,9.261E-03
1.42590E-01,1.246E-02
1.42600E-01,1.246E-02
1.42610E-01,1.166E-02
1.42620E-01,9.261E-03
1.42630E-01,9.261E-03
1.42640E-01,1.166E-02
1.42650E-01,1.166E-02
1.42660E-01,1.086E-02
1.42670E-01,1.006E-02
1.42680E-01,1.086E-02
1.42690E-01,1.486E-02
1.42700E-01,1.166E-02
1.42710E-01,1.326E-02
1.42720E-01,1.166E-02
1.42730E-01,1.486E-02
1.42740E-01,1.566E-02
1.42750E-01,1.566E-02
1.42760E-01,1.646E-02
1.42770E-01,1.486E-02
1.42780E-01,1.406E-02
1.42790E-01,1.086E-02
1.42800E-01,1.486E-02
1.42810E-01,1.326E-02
1.42820E-01,1.406E-02
1.42830E-01,1.406E-02
1.42840E-01,1.406E-02
1.42850E-01,1.486E-02
1.42860E-01,1.406E-02
1.42870E-01,1.486E-02
1.42880E-01,1.246E-02
1.42890E-01,1.486E-02
1.42900E-01,1.486E-02
1.42910E-01,1.246E-02
1.42920E-01,1.246E-02
1.42930E-01,1.166E-02
1.42940E-01,1.486E-02
1.42950E-01,1.246E-02
1.42960E-01,1.406E-02
1.42970E-01,8.461E-03
1.42980E-01,1.166E-02
1.42990E-01,1.326E-02
1.43000E-01,1.326E-02
1.43010E-01,1.566E-02
1.43020E-01,1.646E-02
1.43030E-01,1.726E-02
1.43040E-01,1.406E-02
1.43050E-01,1.886E-02
1.43060E-01,1.966E-02
1.43070E-01,1.726E-02
1.43080E-01,1.886E-02
1.43090E-01,1.646E-02
1.43100E-01,1.726E-02
1.43110E-01,2.046E-02
1.43120E-01,1.566E-02
1.43130E-01,1.726E-02
1.43140E-01,1.246E-02
1.43150E-01,1.406E-02
1.43160E-01,1.166E-02
1.43170E-01,1.406E-02
1.43180E-01,1.566E-02
1.43190E-01,1.886E-02
1.43200E-01,1.886E-02
1.43210E-01,1.406E-02
1.43220E-01,1.486E-02
1.43230E-01,1.006E-02
1.43240E-01,1.166E-02
1.43250E-01,1.326E-02
1.43260E-01,1.886E-02
1.43270E-01,2.046E-02
1.43280E-01,1.966E-02
1.43290E-01,1.726E-02
1.43300E-01,1.326E-02
1.43310E-01,1.566E-02
1.43320E-01,1.726E-02
1.43330E-01,1.966E-02
1.43340E-01,2.046E-02
1.43350E-01,2.126E-02
1.43360E-01,1.486E-02
1.43370E-01,1.806E-02
1.43380E-01,1.726E-02
1.43390E-01,1.726E-02
1.43400E-01,1.886E-02
1.43410E-01,1.886E-02
1.43420E-01,1.966E-02
1.43430E-01,2.126E-02
1.43440E-01,1.966E-02
1.43450E-01,1.886E-02
1.43460E-01,1.406E-02
1.43470E-01,1.886E-02
1.43480E-01,1.886E-02
1.43490E-01,1.806E-02
1.43500E-01,1.726E-02
1.43510E-01,1.886E-02
1.43520E-01,2.046E-02
1.43530E-01,1.726E-02
1.43540E-01,1.886E-02
1.43550E-01,1.886E-02
1.43560E-01,1.966E-02
1.43570E-01,1.966E-02
1.43580E-01,1.646E-02
1.43590E-01,1.966E-02
1.43600E-01,1.726E-02
1.43610E-01,2.046E-02
1.43620E-01,1.806E-02
1.43630E-01,1.886E-02
1.43640E-01,2.446E-02
1.43650E-01,1.646E-02
1.43660E-01,1.646E-02
1.43670E-01,1.566E-02
1.43680E-01,1.726E-02
1.43690E-01,1.646E-02
1.43700E-01,1.726E-02
1.43710E-01,1.566E-02
1.43720E-01,1.886E-02
1.43730E-01,2.126E-02
1.43740E-01,2.046E-02
1.43750E-01,2.046E-02
1.43760E-01,1.966E-02
1.43770E-01,2.046E-02
1.43780E-01,1.566E-02
1.43790E-01,1.886E-02
1.43800E-01,1.966E-02
1.43810E-01,2.046E-02
1.43820E-01,2.126E-02
1.43830E-01,1.966E-02
1.43840E-01,2.206E-02
1.43850E-01,2.286E-02
1.43860E-01,2.046E-02
1.43870E-01,1.886E-02
1.43880E-01,1.806E-02
1.43890E-01,1.886E-02
1.43900E-01,1.566E-02
1.43910E-01,1.566E-02
1.43920E-01,1.406E-02
1.43930E-01,1.806E-02
1.43940E-01,1.806E-02
1.43950E-01,1.646E-02
1.43960E-01,1.566E-02
1.43970E-01,1.406E-02
1.43980E-01,1.566E-02
1.43990E-01,1.166E-02
1.44000E-01,1.246E-02
1.44010E-01,1.486E-02
1.44020E-01,1.326E-02
1.44030E-01,1.406E-02
1.44040E-01,1.486E-02
1.44050E-01,1.886E-02
1.44060E-01,1.966E-02
1.44070E-01,2.046E-02
1.44080E-01,1.646E-02
1.44090E-01,1.726E-02
1.44100E-01,2.126E-02
1.44110E-01,1.726E-02
1.44120E-01,2.046E-02
1.44130E-01,1.886E-02
1.44140E-01,2.206E-02
1.44150E-01,2.046E-02
1.44160E-01,2.206E-02
1.44170E-01,2.286E-02
1.44180E-01,2.286E-02
1.44190E-01,2.206E-02
1.44200E-01,1.886E-02
1.44210E-01,2.126E-02
1.44220E-01,1.966E-02
1.44230E-01,1.966E-02
1.44240E-01,1.806E-02
1.44250E-01,1.806E-02
1.44260E-01,1.966E-02
1.44270E-01,1.726E-02
1.44280E-01,1.966E-02
1.44290E-01,1.726E-02
1.44300E-01,1.886E-02
1.44310E-01,2.046E-02
1.44320E-01,1.646E-02
1.44330E-01,1.806E-02
1.44340E-01,1.886E-02
1.44350E-01,2.046E-02
1.44360E-01,1.886E-02
1.44370E-01,1.966E-02
1.44380E-01,1.486E-02
1.44390E-01,1.886E-02
1.44400E-01,1.886E-02
1.44410E-01,1.806E-02
1.44420E-01,2.046E-02
1.44430E-01,1.966E-02
1.44440E-01,1.886E-02
1.44450E-01,1.646E-02
1.44460E-01,1.886E-02
1.44470E-01,1.966E-02
1.44480E-01,1.806E-02
1.44490E-01,2.046E-02
1.44500E-01,1.966E-02
1.44510E-01,2.206E-02
1.44520E-01,2.686E-02
1.44530E-01,2.206E-02
1.44540E-01,2.286E-02
1.44550E-01,1.966E-02
1.44560E-01,2.206E-02
1.44570E-01,1.806E-02
1.44580E-01,1.806E-02
1.44590E-01,1.806E-02
1.44600E-01,1.966E-02
1.44610E-01,1.886E-02
1.44620E-01,1.806E-02
1.44630E-01,2.046E-02
1.44640E-01,1.726E-02
1.44650E-01,1.966E-02
1.44660E-01,1.646E-02
1.44670E-01,1.886E-02
1.44680E-01,1.966E-02
1.44690E-01,1.886E-02
1.44700E-01,1.886E-02
1.44710E-01,1.806E-02
1.44720E-01,1.966E-02
1.44730E-01,1.566E-02
1.44740E-01,1.646E-02
1.44750E-01,1.646E-02
1.44760E-01,1.806E-02
1.44770E-01,1.406E-02
1.44780E-01,1.886E-02
1.44790E-01,2.126E-02
1.44800E-01,1.966E-02
1.44810E-01,1.966E-02
1.44820E-01,1.806E-02
1.44830E-01,1.726E-02
1.44840E-01,1.886E-02
1.44850E-01,1.726E-02
1.44860E-01,1.966E-02
1.44870E-01,1.646E-02
1.44880E-01,1.966E-02
1.44890E-01,1.886E-02
1.44900E-01,1.726E-02
1.44910E-01,1.966E-02
1.44920E-01,1.646E-02
1.44930E-01,1.726E-02
1.44940E-01,1.646E-02
1.44950E-01,1.726E-02
1.44960E-01,1.726E-02
1.44970E-01,1.726E-02
1.44980E-01,1.326E-02
1.44990E-01,1.406E-02
1.45000E-01,1.726E-02
1.45010E-01,1.406E-02
1.45020E-01,1.646E-02
1.45030E-01,1.406E-02
1.45040E-01,1.566E-02
1.45050E-01,2.126E-02
1.45060E-01,1.486E-02
1.45070E-01,1.406E-02
1.45080E-01,1.246E-02
1.45090E-01,1.566E-02
1.45100E-01,1.246E-02
1.45110E-01,1.406E-02
1.45120E-01,1.486E-02
1.45130E-01,1.486E-02
1.45140E-01,1.726E-02
1.45150E-01,1.646E-02
1.45160E-01,1.726E-02
1.45170E-01,1.566E-02
1.45180E-01,1.566E-02
1.45190E-01,1.006E-02
1.45200E-01,1.486E-02
1.45210E-01,1.726E-02
1.45220E-01,1.726E-02
1.45230E-01,1.886E-02
1.45240E-01,1.566E-02
1.45250E-01,1.806E-02
1.45260E-01,1.886E-02
1.45270E-01,1.646E-02
1.45280E-01,1.486E-02
1.45290E-01,1.406E-02
1.45300E-01,1.486E-02
1.45310E-01,1.086E-02
1.45320E-01,1.086E-02
1.45330E-01,1.246E-02
1.45340E-01,1.166E-02
1.45350E-01,1.326E-02
1.45360E-01,9.261E-03
1.45370E-01,1.166E-02
1.45380E-01,1.006E-02
1.45390E-01,1.246E-02
1.45400E-01,8.461E-03
1.45410E-01,1.246E-02
1.45420E-01,1.326E-02
1.45430E-01,1.166E-02
1.45440E-01,1.006E-02
1.45450E-01,9.261E-03
1.45460E-01,1.246E-02
1.45470E-01,1.086E-02
1.45480E-01,1.086E-02
1.45490E-01,1.006E-02
1.45500E-01,9.261E-03
1.45510E-01,1.246E-02
1.45520E-01,9.261E-03
1.45530E-01,1.166E-02
1.45540E-01,8.461E-03
1.45550E-01,9.261E-03
1.45560E-01,6.861E-03
1.45570E-01,8.461E-03
1.45580E-01,1.006E-02
1.45590E-01,9.261E-03
1.45600E-01,1.166E-02
1.45610E-01,9.261E-03
1.45620E-01,1.086E-02
1.45630E-01,9.261E-03
1.45640E-01,1.086E-02
1.45650E-01,8.461E-03
1.45660E-01,8.461E-03
1.45670E-01,9.261E-03
1.45680E-01,6.061E-03
1.45690E-01,6.861E-03
1.45700E-01,5.261E-03
1.45710E-01,8.461E-03
1.45720E-01,8.461E-03
1.45730E-01,4.461E-03
1.45740E-01,5.261E-03
1.45750E-01,4.461E-03
1.45760E-01,6.061E-03
1.45770E-01,3.661E-03
1.45780E-01,6.061E-03
1.45790E-01,3.661E-03
1.45800E-01,3.661E-03
1.45810E-01,4.461E-03
1.45820E-01,4.461E-03
1.45830E-01,5.261E-03
1.45840E-01,3.661E-03
1.45850E-01,3.661E-03
1.45860E-01,4.609E-04
1.45870E-01,3.661E-03
1.45880E-01,3.661E-03
1.45890E-01,3.661E-03
1.45900E-01,8.461E-03
1.45910E-01,6.061E-03
1.45920E-01,7.661E-03
1.45930E-01,8.461E-03
1.45940E-01,2.861E-03
1.45950E-01,3.661E-03
1.45960E-01,1.261E-03
1.45970E-01,5.261E-03
1.45980E-01,3.661E-03
1.45990E-01,3.661E-03
1.46000E-01,7.661E-03
1.46010E-01,3.661E-03
1.46020E-01,3.661E-03
1.46030E-01,2.861E-03
1.46040E-01,7.661E-03
1.46050E-01,3.661E-03
1.46060E-01,7.661E-03
1.46070E-01,5.261E-03
1.46080E-01,7.661E-03
1.46090E-01,2.861E-03
1.46100E-01,1.261E-03
1.46110E-01,2.861E-03
1.46120E-01,1.261E-03
1.46130E-01,4.461E-03
1.46140E-01,2.861E-03
1.46150E-01,3.661E-03
1.46160E-01,3.661E-03
1.46170E-01,2.861E-03
1.46180E-01,-1.939E-03
1.46190E-01,1.261E-03
1.46200E-01,7.661E-03
1.46210E-01,5.261E-03
1.46220E-01,5.261E-03
1.46230E-01,3.661E-03
1.46240E-01,2.861E-03
1.46250E-01,2.061E-03
1.46260E-01,5.261E-03
1.46270E-01,8.461E-03
1.46280E-01,5.261E-03
1.46290E-01,8.461E-03
1.46300E-01,8.461E-03
1.46310E-01,6.061E-03
1.46320E-01,1.006E-02
1.46330E-01,7.661E-03
1.46340E-01,8.461E-03
1.46350E-01,5.261E-03
1.46360E-01,6.061E-03
1.46370E-01,5.261E-03
1.46380E-01,4.461E-03
1.46390E-01,2.861E-03
1.46400E-01,3.661E-03
1.46410E-01,5.261E-03
1.46420E-01,2.861E-03
1.46430E-01,5.261E-03
1.46440E-01,4.461E-03
1.46450E-01,6.061E-03
1.46460E-01,8.461E-03
1.46470E-01,5.261E-03
1.46480E-01,7.661E-03
1.46490E-01,3.661E-03
1.46500E-01,5.261E-03
1.46510E-01,2.061E-03
1.46520E-01,2.061E-03
1.46530E-01,7.661E-03
1.46540E-01,2.861E-03
1.46550E-01,4.461E-03
1.46560E-01,4.461E-03
1.46570E-01,8.461E-03
1.46580E-01,7.661E-03
1.46590E-01,7.661E-03
1.46600E-01,2.061E-03
1.46610E-01,6.061E-03
1.46620E-01,8.461E-03
1.46630E-01,7.661E-03
1.46640E-01,8.461E-03
1.46650E-01,7.661E-03
1.46660E-01,9.261E-03
1.46670E-01,6.061E-03
1.46680E-01,8.461E-03
1.46690E-01,7.661E-03
1.46700E-01,6.861E-03
1.46710E-01,7.661E-03
1.46720E-01,5.261E-03
1.46730E-01,9.261E-03
1.46740E-01,1.006E-02
1.46750E-01,9.261E-03
1.46760E-01,1.006E-02
1.46770E-01,8.461E-03
1.46780E-01,1.006E-02
1.46790E-01,8.461E-03
1.46800E-01,9.261E-03
1.46810E-01,7.661E-03
1.46820E-01,9.261E-03
1.46830E-01,1.166E-02
1.46840E-01,9.261E-03
1.46850E-01,1.006E-02
1.46860E-01,9.261E-03
1.46870E-01,1.166E-02
1.46880E-01,8.461E-03
1.46890E-01,9.261E-03
1.46900E-01,1.006E-02
1.46910E-01,1.086E-02
1.46920E-01,1.326E-02
1.46930E-01,1.326E-02
1.46940E-01,1.646E-02
1.46950E-01,1.406E-02
1.46960E-01,1.086E-02
1.46970E-01,9.261E-03
1.46980E-01,1.006E-02
1.46990E-01,1.486E-02
1.47000E-01,1.006E-02
1.47010E-01,1.406E-02
1.47020E-01,1.086E-02
1.47030E-01,1.326E-02
1.47040E-01,1.086E-02
1.47050E-01,1.166E-02
1.47060E-01,1.326E-02
1.47070E-01,1.246E-02
1.47080E-01,1.486E-02
1.47090E-01,1.166E-02
1.47100E-01,1.406E-02
1.47110E-01,1.166E-02
1.47120E-01,1.326E-02
1.47130E-01,1.166E-02
1.47140E-01,9.261E-03
1.47150E-01,9.261E-03
1.47160E-01,7.661E-03
1.47170E-01,8.461E-03
1.47180E-01,6.061E-03
1.47190E-01,7.661E-03
1.47200E-01,6.861E-03
1.47210E-01,5.261E-03
1.47220E-01,4.461E-03
1.47230E-01,4.461E-03
1.47240E-01,7.661E-03
1.47250E-01,5.261E-03
1.47260E-01,6.861E-03
1.47270E-01,2.861E-03
1.47280E-01,5.261E-03
1.47290E-01,6.061E-03
1.47300E-01,5.261E-03
1.47310E-01,1.006E-02
1.47320E-01,9.261E-03
1.47330E-01,8.461E-03
1.47340E-01,7.661E-03
1.47350E-01,9.261E-03
1.47360E-01,1.006E-02
1.47370E-01,1.006E-02
1.47380E-01,1.166E-02
1.47390E-01,1.006E-02
1.47400E-01,1.166E-02
1.47410E-01,1.406E-02
1.47420E-01,1.086E-02
1.47430E-01,1.246E-02
1.47440E-01,1.006E-02
1.47450E-01,1.166E-02
1.47460E-01,7.661E-03
1.47470E-01,1.006E-02
1.47480E-01,1.006E-02
1.47490E-01,1.086E-02
1.47500E-01,1.086E-02
1.47510E-01,1.006E-02
1.47520E-01,1.166E-02
1.47530E-01,7.661E-03
1.47540E-01,1.086E-02
1.47550E-01,6.861E-03
1.47560E-01,1.006E-02
1.47570E-01,6.861E-03
1.47580E-01,8.461E-03
1.47590E-01,8.461E-03
1.47600E-01,7.661E-03
1.47610E-01,9.261E-03
1.47620E-01,7.661E-03
1.47630E-01,6.061E-03
1.47640E-01,6.061E-03
1.47650E-01,6.861E-03
1.47660E-01,2.861E-03
1.47670E-01,6.861E-03
1.47680E-01,9.261E-03
1.47690E-01,1.006E-02
1.47700E-01,8.461E-03
1.47710E-01,9.261E-03
1.47720E-01,1.006E-02
1.47730E-01,1.166E-02
1.47740E-01,1.166E-02
1.47750E-01,1.246E-02
1.47760E-01,9.261E-03
1.47770E-01,1.086E-02
1.47780E-01,1.006E-02
1.47790E-01,8.461E-03
1.47800E-01,1.246E-02
1.47810E-01,1.086E-02
1.47820E-01,1.166E-02
1.47830E-01,9.261E-03
1.47840E-01,1.166E-02
1.47850E-01,9.261E-03
1.47860E-01,1.086E-02
1.47870E-01,8.461E-03
1.47880E-01,8.461E-03
1.47890E-01,1.086E-02
1.47900E-01,6.861E-03
1.47910E-01,9.261E-03
1.47920E-01,6.061E-03
1.47930E-01,8.461E-03
1.47940E-01,1.246E-02
1.47950E-01,9.261E-03
1.47960E-01,1.086E-02
1.47970E-01,1.006E-02
1.47980E-01,1.326E-02
1.47990E-01,1.006E-02
1.48000E-01,1.246E-02
1.48010E-01,1.566E-02
1.48020E-01,1.166E-02
1.48030E-01,1.086E-02
1.48040E-01,1.246E-02
1.48050E-01,1.486E-02
1.48060E-01,1.246E-02
1.48070E-01,1.246E-02
1.48080E-01,7.661E-03
1.48090E-01,1.166E-02
1.48100E-01,1.326E-02
1.48110E-01,1.326E-02
1.48120E-01,1.326E-02
1.48130E-01,1.246E-02
1.48140E-01,1.326E-02
1.48150E-01,1.086E-02
1.48160E-01,1.166E-02
1.48170E-01,1.326E-02
1.48180E-01,1.166E-02
1.48190E-01,1.326E-02
1.48200E-01,1.166E-02
1.48210E-01,1.166E-02
1.48220E-01,1.406E-02
1.48230E-01,1.246E-02
1.48240E-01,1.166E-02
1.48250E-01,1.006E-02
1.48260E-01,1.166E-02
1.48270E-01,7.661E-03
1.48280E-01,8.461E-03
1.48290E-01,5.261E-03
1.48300E-01,9.261E-03
1.48310E-01,1.006E-02
1.48320E-01,8.461E-03
1.48330E-01,9.261E-03
1.48340E-01,8.461E-03
1.48350E-01,1.006E-02
1.48360E-01,7.661E-03
1.48370E-01,1.086E-02
1.48380E-01,1.006E-02
1.48390E-01,9.261E-03
1.48400E-01,1.166E-02
1.48410E-01,1.246E-02
1.48420E-01,1.566E-02
1.48430E-01,1.486E-02
1.48440E-01,1.486E-02
1.48450E-01,1.326E-02
1.48460E-01,1.326E-02
1.48470E-01,1.566E-02
1.48480E-01,1.326E-02
1.48490E-01,1.406E-02
1.48500E-01,1.166E-02
1.48510E-01,1.406E-02
1.48520E-01,1.326E-02
1.48530E-01,1.326E-02
1.48540E-01,1.406E-02
1.48550E-01,1.486E-02
1.48560E-01,1.726E-02
1.48570E-01,1.246E-02
1.48580E-01,1.646E-02
1.48590E-01,1.486E-02
1.48600E-01,1.486E-02
1.48610E-01,1.566E-02
1.48620E-01,1.406E-02
1.48630E-01,1.486E-02
1.48640E-01,1.166E-02
